ZipCode,StateFIPS,State,CountyFIPS,County
"37640","47","TN","091","JOHNSON"
"37641","47","TN","059","GREENE"
"37641","47","TN","179","WASHINGTON"
"37650","47","TN","171","UNICOI"
"37650","47","TN","179","WASHINGTON"
"37656","47","TN","059","GREENE"
"37656","47","TN","163","SULLIVAN"
"37656","47","TN","179","WASHINGTON"
"37659","47","TN","163","SULLIVAN"
"37659","47","TN","179","WASHINGTON"
"37660","47","TN","073","HAWKINS"
"37660","47","TN","163","SULLIVAN"
"37663","47","TN","163","SULLIVAN"
"37663","47","TN","179","WASHINGTON"
"37681","47","TN","059","GREENE"
"37681","47","TN","179","WASHINGTON"
"37686","47","TN","163","SULLIVAN"
"37686","47","TN","179","WASHINGTON"
"37694","47","TN","019","CARTER"
"37694","47","TN","163","SULLIVAN"
"37694","47","TN","179","WASHINGTON"
"37705","47","TN","001","ANDERSON"
"37705","47","TN","173","UNION"
"37709","47","TN","057","GRAINGER"
"37709","47","TN","093","KNOX"
"37709","47","TN","173","UNION"
"37711","47","TN","059","GREENE"
"37711","47","TN","063","HAMBLEN"
"37711","47","TN","073","HAWKINS"
"37715","47","TN","013","CAMPBELL"
"37715","47","TN","025","CLAIBORNE"
"37721","47","TN","093","KNOX"
"37721","47","TN","173","UNION"
"37722","47","TN","029","COCKE"
"37722","47","TN","155","SEVIER"
"37725","47","TN","029","COCKE"
"37725","47","TN","089","JEFFERSON"
"37725","47","TN","155","SEVIER"
"37726","47","TN","049","FENTRESS"
"37726","47","TN","129","MORGAN"
"37731","47","TN","067","HANCOCK"
"37731","47","TN","073","HAWKINS"
"37737","47","TN","009","BLOUNT"
"37737","47","TN","105","LOUDON"
"37742","47","TN","009","BLOUNT"
"37742","47","TN","105","LOUDON"
"37743","47","TN","029","COCKE"
"37743","47","TN","059","GREENE"
"37745","47","TN","059","GREENE"
"37745","47","TN","073","HAWKINS"
"37748","47","TN","129","MORGAN"
"37748","47","TN","145","ROANE"
"37754","47","TN","001","ANDERSON"
"37754","47","TN","093","KNOX"
"37754","47","TN","173","UNION"
"37756","47","TN","013","CAMPBELL"
"37756","47","TN","151","SCOTT"
"37764","47","TN","089","JEFFERSON"
"37764","47","TN","093","KNOX"
"37764","47","TN","155","SEVIER"
"37769","47","TN","001","ANDERSON"
"37769","47","TN","013","CAMPBELL"
"37771","47","TN","105","LOUDON"
"37771","47","TN","145","ROANE"
"37774","47","TN","105","LOUDON"
"37774","47","TN","123","MONROE"
"37774","47","TN","145","ROANE"
"37779","47","TN","057","GRAINGER"
"37779","47","TN","093","KNOX"
"37779","47","TN","173","UNION"
"37801","47","TN","009","BLOUNT"
"37801","47","TN","105","LOUDON"
"37801","47","TN","123","MONROE"
"37806","47","TN","057","GRAINGER"
"37806","47","TN","093","KNOX"
"37807","47","TN","093","KNOX"
"37807","47","TN","173","UNION"
"37811","47","TN","057","GRAINGER"
"37811","47","TN","073","HAWKINS"
"37813","47","TN","063","HAMBLEN"
"37813","47","TN","089","JEFFERSON"
"37818","47","TN","029","COCKE"
"37818","47","TN","059","GREENE"
"37820","47","TN","089","JEFFERSON"
"37820","47","TN","155","SEVIER"
"37821","47","TN","029","COCKE"
"37821","47","TN","089","JEFFERSON"
"37825","47","TN","025","CLAIBORNE"
"37825","47","TN","173","UNION"
"37826","47","TN","107","MCMINN"
"37826","47","TN","121","MEIGS"
"37830","47","TN","001","ANDERSON"
"37830","47","TN","093","KNOX"
"37830","47","TN","145","ROANE"
"37840","47","TN","001","ANDERSON"
"37840","47","TN","129","MORGAN"
"37840","47","TN","145","ROANE"
"37846","47","TN","105","LOUDON"
"37846","47","TN","107","MCMINN"
"37846","47","TN","123","MONROE"
"37846","47","TN","145","ROANE"
"37847","47","TN","013","CAMPBELL"
"37847","47","TN","151","SCOTT"
"37848","47","TN","057","GRAINGER"
"37848","47","TN","173","UNION"
"37849","47","TN","001","ANDERSON"
"37849","47","TN","093","KNOX"
"37852","47","TN","129","MORGAN"
"37852","47","TN","151","SCOTT"
"37853","47","TN","009","BLOUNT"
"37853","47","TN","093","KNOX"
"37854","47","TN","035","CUMBERLAND"
"37854","47","TN","129","MORGAN"
"37854","47","TN","145","ROANE"
"37865","47","TN","009","BLOUNT"
"37865","47","TN","155","SEVIER"
"37869","47","TN","025","CLAIBORNE"
"37869","47","TN","067","HANCOCK"
"37869","47","TN","073","HAWKINS"
"37870","47","TN","013","CAMPBELL"
"37870","47","TN","025","CLAIBORNE"
"37870","47","TN","173","UNION"
"37871","47","TN","089","JEFFERSON"
"37871","47","TN","093","KNOX"
"37871","47","TN","155","SEVIER"
"37872","47","TN","129","MORGAN"
"37872","47","TN","151","SCOTT"
"37874","47","TN","105","LOUDON"
"37874","47","TN","107","MCMINN"
"37874","47","TN","123","MONROE"
"37876","47","TN","089","JEFFERSON"
"37876","47","TN","155","SEVIER"
"37877","47","TN","063","HAMBLEN"
"37877","47","TN","089","JEFFERSON"
"37879","47","TN","025","CLAIBORNE"
"37879","47","TN","067","HANCOCK"
"37880","47","TN","107","MCMINN"
"37880","47","TN","121","MEIGS"
"37880","47","TN","145","ROANE"
"37881","47","TN","057","GRAINGER"
"37881","47","TN","067","HANCOCK"
"37881","47","TN","073","HAWKINS"
"37885","47","TN","105","LOUDON"
"37885","47","TN","123","MONROE"
"37888","47","TN","057","GRAINGER"
"37888","47","TN","173","UNION"
"37890","47","TN","063","HAMBLEN"
"37890","47","TN","089","JEFFERSON"
"37891","47","TN","063","HAMBLEN"
"37891","47","TN","073","HAWKINS"
"37920","47","TN","009","BLOUNT"
"37920","47","TN","093","KNOX"
"37920","47","TN","155","SEVIER"
"37931","47","TN","001","ANDERSON"
"37931","47","TN","093","KNOX"
"37938","47","TN","001","ANDERSON"
"37938","47","TN","093","KNOX"
"38002","47","TN","047","FAYETTE"
"38002","47","TN","157","SHELBY"
"38004","47","TN","157","SHELBY"
"38004","47","TN","167","TIPTON"
"38006","47","TN","033","CROCKETT"
"38006","47","TN","075","HAYWOOD"
"38006","47","TN","113","MADISON"
"38011","47","TN","157","SHELBY"
"38011","47","TN","167","TIPTON"
"38017","47","TN","047","FAYETTE"
"38017","47","TN","157","SHELBY"
"38028","47","TN","047","FAYETTE"
"38028","47","TN","157","SHELBY"
"38034","47","TN","033","CROCKETT"
"38034","47","TN","045","DYER"
"38037","47","TN","075","HAYWOOD"
"38037","47","TN","097","LAUDERDALE"
"38039","47","TN","047","FAYETTE"
"38039","47","TN","069","HARDEMAN"
"38040","47","TN","033","CROCKETT"
"38040","47","TN","045","DYER"
"38040","47","TN","097","LAUDERDALE"
"38042","47","TN","047","FAYETTE"
"38042","47","TN","069","HARDEMAN"
"38044","47","TN","023","CHESTER"
"38044","47","TN","069","HARDEMAN"
"38044","47","TN","109","MCNAIRY"
"38049","47","TN","047","FAYETTE"
"38049","47","TN","167","TIPTON"
"38053","47","TN","157","SHELBY"
"38053","47","TN","167","TIPTON"
"38061","47","TN","069","HARDEMAN"
"38061","47","TN","109","MCNAIRY"
"38063","47","TN","075","HAYWOOD"
"38063","47","TN","097","LAUDERDALE"
"38068","47","TN","047","FAYETTE"
"38068","47","TN","075","HAYWOOD"
"38069","47","TN","047","FAYETTE"
"38069","47","TN","075","HAYWOOD"
"38069","47","TN","167","TIPTON"
"38075","47","TN","047","FAYETTE"
"38075","47","TN","069","HARDEMAN"
"38075","47","TN","075","HAYWOOD"
"38080","47","TN","045","DYER"
"38080","47","TN","095","LAKE"
"38080","47","TN","131","OBION"
"38201","47","TN","017","CARROLL"
"38201","47","TN","079","HENRY"
"38201","47","TN","183","WEAKLEY"
"38220","47","TN","017","CARROLL"
"38220","47","TN","053","GIBSON"
"38224","47","TN","079","HENRY"
"38224","47","TN","183","WEAKLEY"
"38229","47","TN","079","HENRY"
"38229","47","TN","183","WEAKLEY"
"38233","47","TN","053","GIBSON"
"38233","47","TN","131","OBION"
"38240","47","TN","045","DYER"
"38240","47","TN","131","OBION"
"38242","47","TN","079","HENRY"
"38242","47","TN","183","WEAKLEY"
"38257","47","TN","131","OBION"
"38257","47","TN","183","WEAKLEY"
"38259","47","TN","045","DYER"
"38259","47","TN","053","GIBSON"
"38259","47","TN","131","OBION"
"38305","47","TN","017","CARROLL"
"38305","47","TN","113","MADISON"
"38310","47","TN","071","HARDIN"
"38310","47","TN","109","MCNAIRY"
"38313","47","TN","023","CHESTER"
"38313","47","TN","077","HENDERSON"
"38313","47","TN","113","MADISON"
"38315","47","TN","023","CHESTER"
"38315","47","TN","109","MCNAIRY"
"38317","47","TN","005","BENTON"
"38317","47","TN","017","CARROLL"
"38318","47","TN","005","BENTON"
"38318","47","TN","017","CARROLL"
"38328","47","TN","039","DECATUR"
"38328","47","TN","077","HENDERSON"
"38329","47","TN","039","DECATUR"
"38329","47","TN","077","HENDERSON"
"38332","47","TN","023","CHESTER"
"38332","47","TN","109","MCNAIRY"
"38334","47","TN","023","CHESTER"
"38334","47","TN","109","MCNAIRY"
"38340","47","TN","023","CHESTER"
"38340","47","TN","069","HARDEMAN"
"38341","47","TN","005","BENTON"
"38341","47","TN","039","DECATUR"
"38341","47","TN","077","HENDERSON"
"38343","47","TN","033","CROCKETT"
"38343","47","TN","053","GIBSON"
"38343","47","TN","113","MADISON"
"38355","47","TN","053","GIBSON"
"38355","47","TN","113","MADISON"
"38356","47","TN","023","CHESTER"
"38356","47","TN","069","HARDEMAN"
"38356","47","TN","113","MADISON"
"38357","47","TN","071","HARDIN"
"38357","47","TN","109","MCNAIRY"
"38359","47","TN","023","CHESTER"
"38359","47","TN","071","HARDIN"
"38359","47","TN","109","MCNAIRY"
"38361","47","TN","071","HARDIN"
"38361","47","TN","109","MCNAIRY"
"38363","47","TN","039","DECATUR"
"38363","47","TN","077","HENDERSON"
"38366","47","TN","023","CHESTER"
"38366","47","TN","113","MADISON"
"38368","47","TN","023","CHESTER"
"38368","47","TN","077","HENDERSON"
"38370","47","TN","071","HARDIN"
"38370","47","TN","077","HENDERSON"
"38371","47","TN","071","HARDIN"
"38371","47","TN","077","HENDERSON"
"38374","47","TN","039","DECATUR"
"38374","47","TN","077","HENDERSON"
"38376","47","TN","071","HARDIN"
"38376","47","TN","109","MCNAIRY"
"38380","47","TN","005","BENTON"
"38380","47","TN","039","DECATUR"
"38387","47","TN","005","BENTON"
"38387","47","TN","017","CARROLL"
"38390","47","TN","017","CARROLL"
"38390","47","TN","077","HENDERSON"
"38392","47","TN","069","HARDEMAN"
"38392","47","TN","113","MADISON"
"38425","47","TN","135","PERRY"
"38425","47","TN","181","WAYNE"
"38449","47","TN","055","GILES"
"38449","47","TN","103","LINCOLN"
"38451","47","TN","117","MARSHALL"
"38451","47","TN","119","MAURY"
"38456","47","TN","055","GILES"
"38456","47","TN","099","LAWRENCE"
"38459","47","TN","055","GILES"
"38459","47","TN","103","LINCOLN"
"38463","47","TN","099","LAWRENCE"
"38463","47","TN","181","WAYNE"
"38464","47","TN","055","GILES"
"38464","47","TN","099","LAWRENCE"
"38464","47","TN","181","WAYNE"
"38468","47","TN","055","GILES"
"38468","47","TN","099","LAWRENCE"
"38472","47","TN","055","GILES"
"38472","47","TN","117","MARSHALL"
"38474","47","TN","055","GILES"
"38474","47","TN","099","LAWRENCE"
"38474","47","TN","101","LEWIS"
"38474","47","TN","119","MAURY"
"38475","47","TN","071","HARDIN"
"38475","47","TN","181","WAYNE"
"38476","47","TN","081","HICKMAN"
"38476","47","TN","119","MAURY"
"38476","47","TN","187","WILLIAMSON"
"38483","47","TN","055","GILES"
"38483","47","TN","099","LAWRENCE"
"38483","47","TN","101","LEWIS"
"38483","47","TN","119","MAURY"
"38485","47","TN","101","LEWIS"
"38485","47","TN","181","WAYNE"
"38486","47","TN","099","LAWRENCE"
"38486","47","TN","181","WAYNE"
"38501","47","TN","087","JACKSON"
"38501","47","TN","133","OVERTON"
"38501","47","TN","141","PUTNAM"
"38506","47","TN","133","OVERTON"
"38506","47","TN","141","PUTNAM"
"38506","47","TN","185","WHITE"
"38541","47","TN","133","OVERTON"
"38541","47","TN","027","CLAY"
"38543","47","TN","133","OVERTON"
"38543","47","TN","137","PICKETT"
"38544","47","TN","041","DEKALB"
"38544","47","TN","141","PUTNAM"
"38545","47","TN","087","JACKSON"
"38545","47","TN","141","PUTNAM"
"38548","47","TN","141","PUTNAM"
"38548","47","TN","159","SMITH"
"38549","47","TN","049","FENTRESS"
"38549","47","TN","137","PICKETT"
"38551","47","TN","027","CLAY"
"38551","47","TN","087","JACKSON"
"38559","47","TN","175","VAN BUREN"
"38559","47","TN","185","WHITE"
"38564","47","TN","087","JACKSON"
"38564","47","TN","141","PUTNAM"
"38568","47","TN","027","CLAY"
"38568","47","TN","087","JACKSON"
"38568","47","TN","133","OVERTON"
"38569","47","TN","041","DEKALB"
"38569","47","TN","159","SMITH"
"38573","47","TN","133","OVERTON"
"38573","47","TN","137","PICKETT"
"38574","47","TN","035","CUMBERLAND"
"38574","47","TN","049","FENTRESS"
"38574","47","TN","133","OVERTON"
"38574","47","TN","141","PUTNAM"
"38577","47","TN","049","FENTRESS"
"38577","47","TN","137","PICKETT"
"38581","47","TN","041","DEKALB"
"38581","47","TN","175","VAN BUREN"
"38581","47","TN","177","WARREN"
"38582","47","TN","041","DEKALB"
"38582","47","TN","141","PUTNAM"
"38583","47","TN","035","CUMBERLAND"
"38583","47","TN","041","DEKALB"
"38583","47","TN","141","PUTNAM"
"38583","47","TN","175","VAN BUREN"
"38583","47","TN","185","WHITE"
"38588","47","TN","027","CLAY"
"38588","47","TN","087","JACKSON"
"38588","47","TN","111","MACON"
"38589","47","TN","049","FENTRESS"
"38589","47","TN","133","OVERTON"
"38603","28","MS","009","BENTON"
"38603","28","MS","139","TIPPAH"
"38606","28","MS","071","LAFAYETTE"
"38606","28","MS","107","PANOLA"
"38606","28","MS","119","QUITMAN"
"38610","28","MS","009","BENTON"
"38610","28","MS","139","TIPPAH"
"38610","28","MS","145","UNION"
"38611","28","MS","033","DESOTO"
"38611","28","MS","093","MARSHALL"
"38617","28","MS","027","COAHOMA"
"38617","28","MS","119","QUITMAN"
"38619","28","MS","071","LAFAYETTE"
"38619","28","MS","107","PANOLA"
"38619","28","MS","137","TATE"
"38621","28","MS","107","PANOLA"
"38621","28","MS","119","QUITMAN"
"38625","28","MS","139","TIPPAH"
"38625","28","MS","145","UNION"
"38626","28","MS","027","COAHOMA"
"38626","28","MS","143","TUNICA"
"38629","28","MS","009","BENTON"
"38629","28","MS","139","TIPPAH"
"38632","28","MS","033","DESOTO"
"38632","28","MS","137","TATE"
"38633","28","MS","009","BENTON"
"38633","28","MS","145","UNION"
"38635","28","MS","009","BENTON"
"38635","28","MS","093","MARSHALL"
"38635","28","MS","137","TATE"
"38642","28","MS","009","BENTON"
"38642","28","MS","093","MARSHALL"
"38643","28","MS","119","QUITMAN"
"38643","28","MS","135","TALLAHATCHIE"
"38646","28","MS","107","PANOLA"
"38646","28","MS","119","QUITMAN"
"38650","28","MS","009","BENTON"
"38650","28","MS","145","UNION"
"38654","28","MS","033","DESOTO"
"38654","28","MS","093","MARSHALL"
"38655","28","MS","071","LAFAYETTE"
"38655","28","MS","115","PONTOTOC"
"38659","28","MS","009","BENTON"
"38659","28","MS","093","MARSHALL"
"38665","28","MS","107","PANOLA"
"38665","28","MS","137","TATE"
"38665","28","MS","143","TUNICA"
"38670","28","MS","119","QUITMAN"
"38670","28","MS","143","TUNICA"
"38683","28","MS","003","ALCORN"
"38683","28","MS","009","BENTON"
"38683","28","MS","139","TIPPAH"
"38685","28","MS","071","LAFAYETTE"
"38685","28","MS","093","MARSHALL"
"38732","28","MS","011","BOLIVAR"
"38732","28","MS","133","SUNFLOWER"
"38736","28","MS","083","LEFLORE"
"38736","28","MS","133","SUNFLOWER"
"38737","28","MS","133","SUNFLOWER"
"38737","28","MS","135","TALLAHATCHIE"
"38748","28","MS","125","SHARKEY"
"38748","28","MS","151","WASHINGTON"
"38754","28","MS","053","HUMPHREYS"
"38754","28","MS","133","SUNFLOWER"
"38759","28","MS","011","BOLIVAR"
"38759","28","MS","133","SUNFLOWER"
"38761","28","MS","083","LEFLORE"
"38761","28","MS","133","SUNFLOWER"
"38773","28","MS","011","BOLIVAR"
"38773","28","MS","133","SUNFLOWER"
"38801","28","MS","081","LEE"
"38801","28","MS","115","PONTOTOC"
"38804","28","MS","057","ITAWAMBA"
"38804","28","MS","081","LEE"
"38824","28","MS","057","ITAWAMBA"
"38824","28","MS","081","LEE"
"38824","28","MS","117","PRENTISS"
"38824","28","MS","139","TIPPAH"
"38824","28","MS","145","UNION"
"38826","28","MS","081","LEE"
"38826","28","MS","115","PONTOTOC"
"38829","28","MS","117","PRENTISS"
"38829","28","MS","139","TIPPAH"
"38833","28","MS","003","ALCORN"
"38833","28","MS","117","PRENTISS"
"38833","28","MS","141","TISHOMINGO"
"38841","28","MS","115","PONTOTOC"
"38841","28","MS","145","UNION"
"38846","28","MS","003","ALCORN"
"38846","28","MS","141","TISHOMINGO"
"38847","28","MS","057","ITAWAMBA"
"38847","28","MS","141","TISHOMINGO"
"38849","28","MS","057","ITAWAMBA"
"38849","28","MS","081","LEE"
"38849","28","MS","145","UNION"
"38850","28","MS","013","CALHOUN"
"38850","28","MS","017","CHICKASAW"
"38850","28","MS","115","PONTOTOC"
"38855","28","MS","057","ITAWAMBA"
"38855","28","MS","081","LEE"
"38856","28","MS","057","ITAWAMBA"
"38856","28","MS","117","PRENTISS"
"38858","28","MS","057","ITAWAMBA"
"38858","28","MS","081","LEE"
"38858","28","MS","095","MONROE"
"38860","28","MS","017","CHICKASAW"
"38860","28","MS","081","LEE"
"38860","28","MS","095","MONROE"
"38860","28","MS","115","PONTOTOC"
"38863","28","MS","071","LAFAYETTE"
"38863","28","MS","115","PONTOTOC"
"38864","28","MS","013","CALHOUN"
"38864","28","MS","115","PONTOTOC"
"38868","28","MS","017","CHICKASAW"
"38868","28","MS","081","LEE"
"38868","28","MS","095","MONROE"
"38868","28","MS","115","PONTOTOC"
"38870","28","MS","057","ITAWAMBA"
"38870","28","MS","095","MONROE"
"38871","28","MS","071","LAFAYETTE"
"38871","28","MS","115","PONTOTOC"
"38871","28","MS","145","UNION"
"38873","28","MS","117","PRENTISS"
"38873","28","MS","141","TISHOMINGO"
"38878","28","MS","013","CALHOUN"
"38878","28","MS","017","CHICKASAW"
"38901","28","MS","015","CARROLL"
"38901","28","MS","043","GRENADA"
"38901","28","MS","135","TALLAHATCHIE"
"38913","28","MS","013","CALHOUN"
"38913","28","MS","071","LAFAYETTE"
"38920","28","MS","043","GRENADA"
"38920","28","MS","135","TALLAHATCHIE"
"38922","28","MS","043","GRENADA"
"38922","28","MS","161","YALOBUSHA"
"38924","28","MS","015","CARROLL"
"38924","28","MS","051","HOLMES"
"38924","28","MS","083","LEFLORE"
"38925","28","MS","043","GRENADA"
"38925","28","MS","097","MONTGOMERY"
"38927","28","MS","107","PANOLA"
"38927","28","MS","135","TALLAHATCHIE"
"38929","28","MS","013","CALHOUN"
"38929","28","MS","043","GRENADA"
"38929","28","MS","155","WEBSTER"
"38930","28","MS","015","CARROLL"
"38930","28","MS","083","LEFLORE"
"38940","28","MS","015","CARROLL"
"38940","28","MS","043","GRENADA"
"38950","28","MS","083","LEFLORE"
"38950","28","MS","135","TALLAHATCHIE"
"38953","28","MS","043","GRENADA"
"38953","28","MS","135","TALLAHATCHIE"
"38953","28","MS","161","YALOBUSHA"
"38954","28","MS","015","CARROLL"
"38954","28","MS","083","LEFLORE"
"38961","28","MS","043","GRENADA"
"38961","28","MS","135","TALLAHATCHIE"
"38961","28","MS","161","YALOBUSHA"
"38963","28","MS","027","COAHOMA"
"38963","28","MS","119","QUITMAN"
"38963","28","MS","133","SUNFLOWER"
"38963","28","MS","135","TALLAHATCHIE"
"38964","28","MS","119","QUITMAN"
"38964","28","MS","135","TALLAHATCHIE"
"38965","28","MS","071","LAFAYETTE"
"38965","28","MS","107","PANOLA"
"38965","28","MS","161","YALOBUSHA"
"38967","28","MS","015","CARROLL"
"38967","28","MS","097","MONTGOMERY"
"39038","28","MS","051","HOLMES"
"39038","28","MS","053","HUMPHREYS"
"39042","28","MS","121","RANKIN"
"39042","28","MS","129","SMITH"
"39044","28","MS","121","RANKIN"
"39044","28","MS","127","SIMPSON"
"39051","28","MS","007","ATTALA"
"39051","28","MS","079","LEAKE"
"39051","28","MS","089","MADISON"
"39051","28","MS","099","NESHOBA"
"39057","28","MS","101","NEWTON"
"39057","28","MS","123","SCOTT"
"39059","28","MS","029","COPIAH"
"39059","28","MS","049","HINDS"
"39069","28","MS","037","FRANKLIN"
"39069","28","MS","063","JEFFERSON"
"39071","28","MS","049","HINDS"
"39071","28","MS","089","MADISON"
"39074","28","MS","123","SCOTT"
"39074","28","MS","129","SMITH"
"39079","28","MS","007","ATTALA"
"39079","28","MS","051","HOLMES"
"39079","28","MS","089","MADISON"
"39086","28","MS","021","CLAIBORNE"
"39086","28","MS","029","COPIAH"
"39090","28","MS","007","ATTALA"
"39090","28","MS","079","LEAKE"
"39092","28","MS","101","NEWTON"
"39092","28","MS","123","SCOTT"
"39092","28","MS","129","SMITH"
"39094","28","MS","079","LEAKE"
"39094","28","MS","121","RANKIN"
"39094","28","MS","123","SCOTT"
"39095","28","MS","051","HOLMES"
"39095","28","MS","163","YAZOO"
"39096","28","MS","021","CLAIBORNE"
"39096","28","MS","063","JEFFERSON"
"39108","28","MS","007","ATTALA"
"39108","28","MS","019","CHOCTAW"
"39108","28","MS","159","WINSTON"
"39111","28","MS","127","SIMPSON"
"39111","28","MS","129","SMITH"
"39114","28","MS","121","RANKIN"
"39114","28","MS","127","SIMPSON"
"39114","28","MS","129","SMITH"
"39117","28","MS","121","RANKIN"
"39117","28","MS","123","SCOTT"
"39117","28","MS","129","SMITH"
"39119","28","MS","031","COVINGTON"
"39119","28","MS","065","JEFFERSON DAVIS"
"39119","28","MS","127","SIMPSON"
"39119","28","MS","129","SMITH"
"39120","28","MS","001","ADAMS"
"39120","28","MS","063","JEFFERSON"
"39144","28","MS","021","CLAIBORNE"
"39144","28","MS","029","COPIAH"
"39144","28","MS","063","JEFFERSON"
"39145","28","MS","121","RANKIN"
"39145","28","MS","123","SCOTT"
"39146","28","MS","051","HOLMES"
"39146","28","MS","089","MADISON"
"39146","28","MS","163","YAZOO"
"39152","28","MS","123","SCOTT"
"39152","28","MS","129","SMITH"
"39168","28","MS","067","JONES"
"39168","28","MS","129","SMITH"
"39174","28","MS","049","HINDS"
"39174","28","MS","089","MADISON"
"39175","28","MS","021","CLAIBORNE"
"39175","28","MS","029","COPIAH"
"39175","28","MS","049","HINDS"
"39176","28","MS","007","ATTALA"
"39176","28","MS","015","CARROLL"
"39176","28","MS","097","MONTGOMERY"
"39189","28","MS","079","LEAKE"
"39189","28","MS","123","SCOTT"
"39191","28","MS","029","COPIAH"
"39191","28","MS","077","LAWRENCE"
"39191","28","MS","085","LINCOLN"
"39192","28","MS","007","ATTALA"
"39192","28","MS","015","CARROLL"
"39192","28","MS","051","HOLMES"
"39194","28","MS","053","HUMPHREYS"
"39194","28","MS","163","YAZOO"
"39209","28","MS","049","HINDS"
"39209","28","MS","089","MADISON"
"39213","28","MS","049","HINDS"
"39213","28","MS","089","MADISON"
"39301","28","MS","023","CLARKE"
"39301","28","MS","075","LAUDERDALE"
"39307","28","MS","023","CLARKE"
"39307","28","MS","075","LAUDERDALE"
"39320","28","MS","069","KEMPER"
"39320","28","MS","075","LAUDERDALE"
"39323","28","MS","075","LAUDERDALE"
"39323","28","MS","101","NEWTON"
"39325","28","MS","069","KEMPER"
"39325","28","MS","075","LAUDERDALE"
"39325","28","MS","099","NESHOBA"
"39325","28","MS","101","NEWTON"
"39326","28","MS","069","KEMPER"
"39326","28","MS","075","LAUDERDALE"
"39330","28","MS","023","CLARKE"
"39330","28","MS","061","JASPER"
"39330","28","MS","075","LAUDERDALE"
"39330","28","MS","101","NEWTON"
"39332","28","MS","061","JASPER"
"39332","28","MS","101","NEWTON"
"39335","28","MS","069","KEMPER"
"39335","28","MS","075","LAUDERDALE"
"39337","28","MS","099","NESHOBA"
"39337","28","MS","101","NEWTON"
"39338","28","MS","061","JASPER"
"39338","28","MS","129","SMITH"
"39341","28","MS","103","NOXUBEE"
"39341","28","MS","159","WINSTON"
"39347","28","MS","023","CLARKE"
"39347","28","MS","061","JASPER"
"39350","28","MS","069","KEMPER"
"39350","28","MS","079","LEAKE"
"39350","28","MS","099","NESHOBA"
"39350","28","MS","159","WINSTON"
"39354","28","MS","069","KEMPER"
"39354","28","MS","099","NESHOBA"
"39354","28","MS","103","NOXUBEE"
"39354","28","MS","159","WINSTON"
"39360","28","MS","023","CLARKE"
"39360","28","MS","153","WAYNE"
"39361","28","MS","069","KEMPER"
"39361","28","MS","103","NOXUBEE"
"39362","28","MS","041","GREENE"
"39362","28","MS","153","WAYNE"
"39365","28","MS","079","LEAKE"
"39365","28","MS","099","NESHOBA"
"39365","28","MS","101","NEWTON"
"39366","28","MS","023","CLARKE"
"39366","28","MS","061","JASPER"
"39367","28","MS","023","CLARKE"
"39367","28","MS","153","WAYNE"
"39401","28","MS","035","FORREST"
"39401","28","MS","073","LAMAR"
"39402","28","MS","031","COVINGTON"
"39402","28","MS","035","FORREST"
"39402","28","MS","073","LAMAR"
"39421","28","MS","065","JEFFERSON DAVIS"
"39421","28","MS","091","MARION"
"39422","28","MS","061","JASPER"
"39422","28","MS","129","SMITH"
"39425","28","MS","035","FORREST"
"39425","28","MS","111","PERRY"
"39439","28","MS","023","CLARKE"
"39439","28","MS","061","JASPER"
"39439","28","MS","067","JONES"
"39439","28","MS","153","WAYNE"
"39443","28","MS","153","WAYNE"
"39443","28","MS","061","JASPER"
"39443","28","MS","067","JONES"
"39452","28","MS","039","GEORGE"
"39452","28","MS","041","GREENE"
"39452","28","MS","059","JACKSON"
"39455","28","MS","035","FORREST"
"39455","28","MS","073","LAMAR"
"39455","28","MS","091","MARION"
"39455","28","MS","109","PEARL RIVER"
"39455","28","MS","131","STONE"
"39456","28","MS","039","GEORGE"
"39456","28","MS","041","GREENE"
"39456","28","MS","111","PERRY"
"39464","28","MS","067","JONES"
"39464","28","MS","111","PERRY"
"39465","28","MS","035","FORREST"
"39465","28","MS","111","PERRY"
"39470","28","MS","045","HANCOCK"
"39470","28","MS","109","PEARL RIVER"
"39476","28","MS","041","GREENE"
"39476","28","MS","111","PERRY"
"39476","28","MS","153","WAYNE"
"39478","28","MS","091","MARION"
"39478","28","MS","147","WALTHALL"
"39482","28","MS","031","COVINGTON"
"39482","28","MS","065","JEFFERSON DAVIS"
"39482","28","MS","073","LAMAR"
"39482","28","MS","091","MARION"
"39483","28","MS","091","MARION"
"39483","28","MS","147","WALTHALL"
"39532","28","MS","047","HARRISON"
"39532","28","MS","059","JACKSON"
"39565","28","MS","047","HARRISON"
"39565","28","MS","059","JACKSON"
"39571","28","MS","045","HANCOCK"
"39571","28","MS","047","HARRISON"
"39573","28","MS","039","GEORGE"
"39573","28","MS","045","HANCOCK"
"39573","28","MS","047","HARRISON"
"39573","28","MS","059","JACKSON"
"39573","28","MS","109","PEARL RIVER"
"39573","28","MS","131","STONE"
"39574","28","MS","047","HARRISON"
"39574","28","MS","131","STONE"
"39577","28","MS","035","FORREST"
"39577","28","MS","111","PERRY"
"39577","28","MS","131","STONE"
"39601","28","MS","037","FRANKLIN"
"39601","28","MS","085","LINCOLN"
"39631","28","MS","005","AMITE"
"39631","28","MS","157","WILKINSON"
"39633","28","MS","005","AMITE"
"39633","28","MS","157","WILKINSON"
"39641","28","MS","077","LAWRENCE"
"39641","28","MS","085","LINCOLN"
"39641","28","MS","113","PIKE"
"39641","28","MS","147","WALTHALL"
"39643","28","MS","091","MARION"
